,signage_id,day,name,address,state,popular_time,weekend
406,1258,Sunday,TMpoint Mentakab,"Jalan Tun Razak,Taman Bendera,Mentakab,Pahang",Pahang,488,1.0
407,1258,Tuesday,TMpoint Mentakab,"Jalan Tun Razak,Taman Bendera,Mentakab,Pahang",Pahang,401,0.0
408,1258,Monday,TMpoint Mentakab,"Jalan Tun Razak,Taman Bendera,Mentakab,Pahang",Pahang,399,0.0
409,1258,Saturday,TMpoint Mentakab,"Jalan Tun Razak,Taman Bendera,Mentakab,Pahang",Pahang,352,1.0
410,1258,Friday,TMpoint Mentakab,"Jalan Tun Razak,Taman Bendera,Mentakab,Pahang",Pahang,298,0.0
411,1258,Thursday,TMpoint Mentakab,"Jalan Tun Razak,Taman Bendera,Mentakab,Pahang",Pahang,264,0.0
412,1258,Wednesday,TMpoint Mentakab,"Jalan Tun Razak,Taman Bendera,Mentakab,Pahang",Pahang,224,0.0
413,1259,Saturday,TMpoint Bentong,"Lebuhraya Kuala Lumpur - Gua Musang,Bentong,Pahang",Pahang,503,1.0
414,1259,Thursday,TMpoint Bentong,"Lebuhraya Kuala Lumpur - Gua Musang,Bentong,Pahang",Pahang,328,0.0
415,1259,Monday,TMpoint Bentong,"Lebuhraya Kuala Lumpur - Gua Musang,Bentong,Pahang",Pahang,318,0.0
416,1259,Friday,TMpoint Bentong,"Lebuhraya Kuala Lumpur - Gua Musang,Bentong,Pahang",Pahang,271,0.0
417,1259,Tuesday,TMpoint Bentong,"Lebuhraya Kuala Lumpur - Gua Musang,Bentong,Pahang",Pahang,235,0.0
418,1259,Sunday,TMpoint Bentong,"Lebuhraya Kuala Lumpur - Gua Musang,Bentong,Pahang",Pahang,187,1.0
419,1259,Wednesday,TMpoint Bentong,"Lebuhraya Kuala Lumpur - Gua Musang,Bentong,Pahang",Pahang,0,0.0
420,1260,Monday,TMpoint Raub,"Jalan Lipis,Raub,Pahang",Pahang,732,0.0
421,1260,Friday,TMpoint Raub,"Jalan Lipis,Raub,Pahang",Pahang,685,0.0
422,1260,Thursday,TMpoint Raub,"Jalan Lipis,Raub,Pahang",Pahang,667,0.0
423,1260,Tuesday,TMpoint Raub,"Jalan Lipis,Raub,Pahang",Pahang,622,0.0
424,1260,Sunday,TMpoint Raub,"Jalan Lipis,Raub,Pahang",Pahang,611,1.0
425,1260,Saturday,TMpoint Raub,"Jalan Lipis,Raub,Pahang",Pahang,563,1.0
426,1260,Wednesday,TMpoint Raub,"Jalan Lipis,Raub,Pahang",Pahang,0,0.0
427,1261,Saturday,TMpoint Kuala Terengganu,"Jalan Banggol,Kuala Terengganu,Terengganu",Terengganu,752,1.0
428,1261,Wednesday,TMpoint Kuala Terengganu,"Jalan Banggol,Kuala Terengganu,Terengganu",Terengganu,633,0.0
429,1261,Tuesday,TMpoint Kuala Terengganu,"Jalan Banggol,Kuala Terengganu,Terengganu",Terengganu,592,0.0
430,1261,Thursday,TMpoint Kuala Terengganu,"Jalan Banggol,Kuala Terengganu,Terengganu",Terengganu,512,0.0
431,1261,Sunday,TMpoint Kuala Terengganu,"Jalan Banggol,Kuala Terengganu,Terengganu",Terengganu,477,0.0
432,1261,Monday,TMpoint Kuala Terengganu,"Jalan Banggol,Kuala Terengganu,Terengganu",Terengganu,346,0.0
433,1261,Friday,TMpoint Kuala Terengganu,"Jalan Banggol,Kuala Terengganu,Terengganu",Terengganu,0,1.0
434,1262,Monday,TMpoint Kemaman,"Jalan Sulaimani,Kampung Dusun Nyior,Kemaman,Terengganu",Terengganu,620,0.0
435,1262,Sunday,TMpoint Kemaman,"Jalan Sulaimani,Kampung Dusun Nyior,Kemaman,Terengganu",Terengganu,530,0.0
436,1262,Tuesday,TMpoint Kemaman,"Jalan Sulaimani,Kampung Dusun Nyior,Kemaman,Terengganu",Terengganu,475,0.0
437,1262,Wednesday,TMpoint Kemaman,"Jalan Sulaimani,Kampung Dusun Nyior,Kemaman,Terengganu",Terengganu,445,0.0
438,1262,Thursday,TMpoint Kemaman,"Jalan Sulaimani,Kampung Dusun Nyior,Kemaman,Terengganu",Terengganu,325,0.0
439,1262,Saturday,TMpoint Kemaman,"Jalan Sulaimani,Kampung Dusun Nyior,Kemaman,Terengganu",Terengganu,0,1.0
440,1262,Friday,TMpoint Kemaman,"Jalan Sulaimani,Kampung Dusun Nyior,Kemaman,Terengganu",Terengganu,0,1.0
441,1263,Thursday,TMpoint Dungun,"Jalan Nibong Bawah,Kuala Dungun,Terengganu",Terengganu,816,0.0
442,1263,Tuesday,TMpoint Dungun,"Jalan Nibong Bawah,Kuala Dungun,Terengganu",Terengganu,795,0.0
443,1263,Wednesday,TMpoint Dungun,"Jalan Nibong Bawah,Kuala Dungun,Terengganu",Terengganu,760,0.0
444,1263,Saturday,TMpoint Dungun,"Jalan Nibong Bawah,Kuala Dungun,Terengganu",Terengganu,683,1.0
445,1263,Monday,TMpoint Dungun,"Jalan Nibong Bawah,Kuala Dungun,Terengganu",Terengganu,683,0.0
446,1263,Friday,TMpoint Dungun,"Jalan Nibong Bawah,Kuala Dungun,Terengganu",Terengganu,632,1.0
447,1263,Sunday,TMpoint Dungun,"Jalan Nibong Bawah,Kuala Dungun,Terengganu",Terengganu,584,0.0
448,1264,Saturday,TMpoint Jerteh,"Jalan Tuan Hitam,Kampung Tanduk,Jerteh,Terengganu",Terengganu,740,1.0
449,1264,Sunday,TMpoint Jerteh,"Jalan Tuan Hitam,Kampung Tanduk,Jerteh,Terengganu",Terengganu,621,0.0
450,1264,Thursday,TMpoint Jerteh,"Jalan Tuan Hitam,Kampung Tanduk,Jerteh,Terengganu",Terengganu,563,0.0
451,1264,Monday,TMpoint Jerteh,"Jalan Tuan Hitam,Kampung Tanduk,Jerteh,Terengganu",Terengganu,512,0.0
452,1264,Wednesday,TMpoint Jerteh,"Jalan Tuan Hitam,Kampung Tanduk,Jerteh,Terengganu",Terengganu,498,0.0
453,1264,Tuesday,TMpoint Jerteh,"Jalan Tuan Hitam,Kampung Tanduk,Jerteh,Terengganu",Terengganu,486,0.0
454,1264,Friday,TMpoint Jerteh,"Jalan Tuan Hitam,Kampung Tanduk,Jerteh,Terengganu",Terengganu,442,1.0
455,1265,Thursday,TMpoint Batu Lintang,"Batu Lintang,Kuching,Sarawak",Sarawak,807,0.0
456,1265,Friday,TMpoint Batu Lintang,"Batu Lintang,Kuching,Sarawak",Sarawak,634,0.0
457,1265,Monday,TMpoint Batu Lintang,"Batu Lintang,Kuching,Sarawak",Sarawak,599,0.0
458,1265,Wednesday,TMpoint Batu Lintang,"Batu Lintang,Kuching,Sarawak",Sarawak,562,0.0
459,1265,Tuesday,TMpoint Batu Lintang,"Batu Lintang,Kuching,Sarawak",Sarawak,533,0.0
460,1265,Saturday,TMpoint Batu Lintang,"Batu Lintang,Kuching,Sarawak",Sarawak,25,1.0
461,1265,Sunday,TMpoint Batu Lintang,"Batu Lintang,Kuching,Sarawak",Sarawak,0,1.0
462,1266,Thursday,TMpoint Sri Aman,"Jalan Resak,Pekan Sri Aman,Sri Aman,Sarawak",Sarawak,761,0.0
463,1266,Monday,TMpoint Sri Aman,"Jalan Resak,Pekan Sri Aman,Sri Aman,Sarawak",Sarawak,675,0.0
464,1266,Tuesday,TMpoint Sri Aman,"Jalan Resak,Pekan Sri Aman,Sri Aman,Sarawak",Sarawak,672,0.0
465,1266,Wednesday,TMpoint Sri Aman,"Jalan Resak,Pekan Sri Aman,Sri Aman,Sarawak",Sarawak,617,0.0
466,1266,Saturday,TMpoint Sri Aman,"Jalan Resak,Pekan Sri Aman,Sri Aman,Sarawak",Sarawak,611,1.0
467,1266,Friday,TMpoint Sri Aman,"Jalan Resak,Pekan Sri Aman,Sri Aman,Sarawak",Sarawak,605,0.0
468,1266,Sunday,TMpoint Sri Aman,"Jalan Resak,Pekan Sri Aman,Sri Aman,Sarawak",Sarawak,603,1.0
469,1267,Sunday,TMpoint Miri,"Taman Herba,Miri,Sarawak",Sarawak,766,1.0
470,1267,Friday,TMpoint Miri,"Taman Herba,Miri,Sarawak",Sarawak,689,0.0
471,1267,Tuesday,TMpoint Miri,"Taman Herba,Miri,Sarawak",Sarawak,662,0.0
472,1267,Saturday,TMpoint Miri,"Taman Herba,Miri,Sarawak",Sarawak,656,1.0
473,1267,Monday,TMpoint Miri,"Taman Herba,Miri,Sarawak",Sarawak,631,0.0
474,1267,Thursday,TMpoint Miri,"Taman Herba,Miri,Sarawak",Sarawak,559,0.0
475,1267,Wednesday,TMpoint Miri,"Taman Herba,Miri,Sarawak",Sarawak,547,0.0
476,1268,Wednesday,TMpoint Limbang,"Pekan Limbang,Limbang,Sarawak",Sarawak,882,0.0
477,1268,Monday,TMpoint Limbang,"Pekan Limbang,Limbang,Sarawak",Sarawak,815,0.0
478,1268,Friday,TMpoint Limbang,"Pekan Limbang,Limbang,Sarawak",Sarawak,687,0.0
479,1268,Tuesday,TMpoint Limbang,"Pekan Limbang,Limbang,Sarawak",Sarawak,652,0.0
480,1268,Thursday,TMpoint Limbang,"Pekan Limbang,Limbang,Sarawak",Sarawak,652,0.0
481,1268,Saturday,TMpoint Limbang,"Pekan Limbang,Limbang,Sarawak",Sarawak,607,1.0
482,1268,Sunday,TMpoint Limbang,"Pekan Limbang,Limbang,Sarawak",Sarawak,563,1.0
483,1269,Saturday,TMpoint Lawas,"Jalan Bunga Raya,Lawas,Sarawak",Sarawak,553,1.0
484,1269,Tuesday,TMpoint Lawas,"Jalan Bunga Raya,Lawas,Sarawak",Sarawak,544,0.0
485,1269,Sunday,TMpoint Lawas,"Jalan Bunga Raya,Lawas,Sarawak",Sarawak,531,1.0
486,1269,Wednesday,TMpoint Lawas,"Jalan Bunga Raya,Lawas,Sarawak",Sarawak,528,0.0
487,1269,Thursday,TMpoint Lawas,"Jalan Bunga Raya,Lawas,Sarawak",Sarawak,526,0.0
488,1269,Monday,TMpoint Lawas,"Jalan Bunga Raya,Lawas,Sarawak",Sarawak,522,0.0
489,1269,Friday,TMpoint Lawas,"Jalan Bunga Raya,Lawas,Sarawak",Sarawak,412,0.0
490,1270,Wednesday,TMpoint Bintulu,"Kampung Baru Bintulu,Bintulu,Sarawak",Sarawak,532,0.0
491,1270,Thursday,TMpoint Bintulu,"Kampung Baru Bintulu,Bintulu,Sarawak",Sarawak,490,0.0
492,1270,Monday,TMpoint Bintulu,"Kampung Baru Bintulu,Bintulu,Sarawak",Sarawak,475,0.0
493,1270,Tuesday,TMpoint Bintulu,"Kampung Baru Bintulu,Bintulu,Sarawak",Sarawak,468,0.0
494,1270,Friday,TMpoint Bintulu,"Kampung Baru Bintulu,Bintulu,Sarawak",Sarawak,453,0.0
495,1270,Sunday,TMpoint Bintulu,"Kampung Baru Bintulu,Bintulu,Sarawak",Sarawak,0,1.0
496,1270,Saturday,TMpoint Bintulu,"Kampung Baru Bintulu,Bintulu,Sarawak",Sarawak,0,1.0
497,1271,Monday,TMpoint Sibu,"Lorong Pulau Li Hua 1D,Pekan Sibu,Sibu,Sarawak",Sarawak,675,0.0
498,1271,Wednesday,TMpoint Sibu,"Lorong Pulau Li Hua 1D,Pekan Sibu,Sibu,Sarawak",Sarawak,619,0.0
499,1271,Thursday,TMpoint Sibu,"Lorong Pulau Li Hua 1D,Pekan Sibu,Sibu,Sarawak",Sarawak,545,0.0
500,1271,Friday,TMpoint Sibu,"Lorong Pulau Li Hua 1D,Pekan Sibu,Sibu,Sarawak",Sarawak,538,0.0
501,1271,Tuesday,TMpoint Sibu,"Lorong Pulau Li Hua 1D,Pekan Sibu,Sibu,Sarawak",Sarawak,530,0.0
502,1271,Saturday,TMpoint Sibu,"Lorong Pulau Li Hua 1D,Pekan Sibu,Sibu,Sarawak",Sarawak,117,1.0
503,1271,Sunday,TMpoint Sibu,"Lorong Pulau Li Hua 1D,Pekan Sibu,Sibu,Sarawak",Sarawak,0,1.0
504,1272,Wednesday,TMpoint Sarikei,"Jalan Berek,Bandar Sarikei,Sarikei,Sarawak",Sarawak,464,0.0
505,1272,Thursday,TMpoint Sarikei,"Jalan Berek,Bandar Sarikei,Sarikei,Sarawak",Sarawak,410,0.0
506,1272,Saturday,TMpoint Sarikei,"Jalan Berek,Bandar Sarikei,Sarikei,Sarawak",Sarawak,388,1.0
507,1272,Friday,TMpoint Sarikei,"Jalan Berek,Bandar Sarikei,Sarikei,Sarawak",Sarawak,363,0.0
508,1272,Monday,TMpoint Sarikei,"Jalan Berek,Bandar Sarikei,Sarikei,Sarawak",Sarawak,345,0.0
509,1272,Sunday,TMpoint Sarikei,"Jalan Berek,Bandar Sarikei,Sarikei,Sarawak",Sarawak,242,1.0
510,1272,Tuesday,TMpoint Sarikei,"Jalan Berek,Bandar Sarikei,Sarikei,Sarawak",Sarawak,220,0.0
511,1273,Saturday,TMpoint Kapit,"Jalan Panglima Balang,Kapit,Sarawak",Sarawak,628,1.0
512,1273,Tuesday,TMpoint Kapit,"Jalan Panglima Balang,Kapit,Sarawak",Sarawak,608,0.0
513,1273,Sunday,TMpoint Kapit,"Jalan Panglima Balang,Kapit,Sarawak",Sarawak,564,1.0
514,1273,Monday,TMpoint Kapit,"Jalan Panglima Balang,Kapit,Sarawak",Sarawak,542,0.0
515,1273,Friday,TMpoint Kapit,"Jalan Panglima Balang,Kapit,Sarawak",Sarawak,525,0.0
516,1273,Thursday,TMpoint Kapit,"Jalan Panglima Balang,Kapit,Sarawak",Sarawak,497,0.0
517,1273,Wednesday,TMpoint Kapit,"Jalan Panglima Balang,Kapit,Sarawak",Sarawak,449,0.0
518,1274,Saturday,TMpoint Sadong Jaya,"Lorong Ikan Juara 3,Karamunsing Complex,Kota Kinabalu,Sabah",Sabah,384,1.0
519,1274,Thursday,TMpoint Sadong Jaya,"Lorong Ikan Juara 3,Karamunsing Complex,Kota Kinabalu,Sabah",Sabah,344,0.0
520,1274,Wednesday,TMpoint Sadong Jaya,"Lorong Ikan Juara 3,Karamunsing Complex,Kota Kinabalu,Sabah",Sabah,332,0.0
521,1274,Friday,TMpoint Sadong Jaya,"Lorong Ikan Juara 3,Karamunsing Complex,Kota Kinabalu,Sabah",Sabah,284,0.0
522,1274,Tuesday,TMpoint Sadong Jaya,"Lorong Ikan Juara 3,Karamunsing Complex,Kota Kinabalu,Sabah",Sabah,254,0.0
523,1274,Monday,TMpoint Sadong Jaya,"Lorong Ikan Juara 3,Karamunsing Complex,Kota Kinabalu,Sabah",Sabah,206,0.0
524,1274,Sunday,TMpoint Sadong Jaya,"Lorong Ikan Juara 3,Karamunsing Complex,Kota Kinabalu,Sabah",Sabah,0,1.0
525,1275,Thursday,TMpoint Tawau,"Jalan Haji Karim,Bandar Tawau,Tawau,Sabah",Sabah,635,0.0
526,1275,Monday,TMpoint Tawau,"Jalan Haji Karim,Bandar Tawau,Tawau,Sabah",Sabah,624,0.0
527,1275,Friday,TMpoint Tawau,"Jalan Haji Karim,Bandar Tawau,Tawau,Sabah",Sabah,587,0.0
528,1275,Saturday,TMpoint Tawau,"Jalan Haji Karim,Bandar Tawau,Tawau,Sabah",Sabah,583,1.0
529,1275,Wednesday,TMpoint Tawau,"Jalan Haji Karim,Bandar Tawau,Tawau,Sabah",Sabah,564,0.0
530,1275,Tuesday,TMpoint Tawau,"Jalan Haji Karim,Bandar Tawau,Tawau,Sabah",Sabah,563,0.0
531,1275,Sunday,TMpoint Tawau,"Jalan Haji Karim,Bandar Tawau,Tawau,Sabah",Sabah,481,1.0
532,1276,Sunday,TMpoint Lahad Datu,"Bandar Lahad Datu,Lahad Datu,Sabah",Sabah,852,1.0
533,1276,Saturday,TMpoint Lahad Datu,"Bandar Lahad Datu,Lahad Datu,Sabah",Sabah,820,1.0
534,1276,Wednesday,TMpoint Lahad Datu,"Bandar Lahad Datu,Lahad Datu,Sabah",Sabah,804,0.0
535,1276,Monday,TMpoint Lahad Datu,"Bandar Lahad Datu,Lahad Datu,Sabah",Sabah,800,0.0
536,1276,Thursday,TMpoint Lahad Datu,"Bandar Lahad Datu,Lahad Datu,Sabah",Sabah,708,0.0
537,1276,Friday,TMpoint Lahad Datu,"Bandar Lahad Datu,Lahad Datu,Sabah",Sabah,676,0.0
538,1276,Tuesday,TMpoint Lahad Datu,"Bandar Lahad Datu,Lahad Datu,Sabah",Sabah,608,0.0
539,1277,Sunday,TMpoint Sandakan,"Kampung Atas Air,Sandakan,Sabah",Sabah,852,1.0
540,1277,Saturday,TMpoint Sandakan,"Kampung Atas Air,Sandakan,Sabah",Sabah,820,1.0
541,1277,Wednesday,TMpoint Sandakan,"Kampung Atas Air,Sandakan,Sabah",Sabah,804,0.0
542,1277,Monday,TMpoint Sandakan,"Kampung Atas Air,Sandakan,Sabah",Sabah,800,0.0
543,1277,Thursday,TMpoint Sandakan,"Kampung Atas Air,Sandakan,Sabah",Sabah,708,0.0
544,1277,Friday,TMpoint Sandakan,"Kampung Atas Air,Sandakan,Sabah",Sabah,676,0.0
545,1277,Tuesday,TMpoint Sandakan,"Kampung Atas Air,Sandakan,Sabah",Sabah,608,0.0
546,1278,Tuesday,TMpoint Keningau,"Lorong Arusap,Keningau,Sabah",Sabah,541,0.0
547,1278,Friday,TMpoint Keningau,"Lorong Arusap,Keningau,Sabah",Sabah,533,0.0
548,1278,Monday,TMpoint Keningau,"Lorong Arusap,Keningau,Sabah",Sabah,529,0.0
549,1278,Thursday,TMpoint Keningau,"Lorong Arusap,Keningau,Sabah",Sabah,525,0.0
550,1278,Wednesday,TMpoint Keningau,"Lorong Arusap,Keningau,Sabah",Sabah,504,0.0
551,1278,Saturday,TMpoint Keningau,"Lorong Arusap,Keningau,Sabah",Sabah,487,1.0
552,1278,Sunday,TMpoint Keningau,"Lorong Arusap,Keningau,Sabah",Sabah,0,1.0
553,1279,Monday,TMpoint Beaufort,"Jalan Kelab,Pekan Beaufort,Beaufort,Sabah",Sabah,537,0.0
554,1279,Thursday,TMpoint Beaufort,"Jalan Kelab,Pekan Beaufort,Beaufort,Sabah",Sabah,480,0.0
555,1279,Friday,TMpoint Beaufort,"Jalan Kelab,Pekan Beaufort,Beaufort,Sabah",Sabah,402,0.0
556,1279,Wednesday,TMpoint Beaufort,"Jalan Kelab,Pekan Beaufort,Beaufort,Sabah",Sabah,379,0.0
557,1279,Saturday,TMpoint Beaufort,"Jalan Kelab,Pekan Beaufort,Beaufort,Sabah",Sabah,347,1.0
558,1279,Tuesday,TMpoint Beaufort,"Jalan Kelab,Pekan Beaufort,Beaufort,Sabah",Sabah,320,0.0
559,1279,Sunday,TMpoint Beaufort,"Jalan Kelab,Pekan Beaufort,Beaufort,Sabah",Sabah,115,1.0
560,1280,Wednesday,TMpoint Kudat,"Kudat,Sabah",Sabah,648,0.0
561,1280,Friday,TMpoint Kudat,"Kudat,Sabah",Sabah,636,0.0
562,1280,Thursday,TMpoint Kudat,"Kudat,Sabah",Sabah,583,0.0
563,1280,Monday,TMpoint Kudat,"Kudat,Sabah",Sabah,573,0.0
564,1280,Tuesday,TMpoint Kudat,"Kudat,Sabah",Sabah,324,0.0
565,1280,Sunday,TMpoint Kudat,"Kudat,Sabah",Sabah,127,1.0
566,1280,Saturday,TMpoint Kudat,"Kudat,Sabah",Sabah,76,1.0
567,1281,Tuesday,TMpoint Labuan,"Jalan Dewan,Bandar Labuan,Labuan,Wilayah Persekutuan Labuan",Wilayah Persekutuan Labuan,653,0.0
568,1281,Saturday,TMpoint Labuan,"Jalan Dewan,Bandar Labuan,Labuan,Wilayah Persekutuan Labuan",Wilayah Persekutuan Labuan,620,1.0
569,1281,Thursday,TMpoint Labuan,"Jalan Dewan,Bandar Labuan,Labuan,Wilayah Persekutuan Labuan",Wilayah Persekutuan Labuan,613,0.0
570,1281,Monday,TMpoint Labuan,"Jalan Dewan,Bandar Labuan,Labuan,Wilayah Persekutuan Labuan",Wilayah Persekutuan Labuan,595,0.0
571,1281,Wednesday,TMpoint Labuan,"Jalan Dewan,Bandar Labuan,Labuan,Wilayah Persekutuan Labuan",Wilayah Persekutuan Labuan,561,0.0
572,1281,Friday,TMpoint Labuan,"Jalan Dewan,Bandar Labuan,Labuan,Wilayah Persekutuan Labuan",Wilayah Persekutuan Labuan,504,0.0
573,1281,Sunday,TMpoint Labuan,"Jalan Dewan,Bandar Labuan,Labuan,Wilayah Persekutuan Labuan",Wilayah Persekutuan Labuan,0,1.0
574,1282,Monday,TMpoint Semarak,"Jalan Raja Muda Abdul Aziz,Kampung Baru,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,478,0.0
575,1282,Tuesday,TMpoint Semarak,"Jalan Raja Muda Abdul Aziz,Kampung Baru,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,462,0.0
576,1282,Thursday,TMpoint Semarak,"Jalan Raja Muda Abdul Aziz,Kampung Baru,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,393,0.0
577,1282,Friday,TMpoint Semarak,"Jalan Raja Muda Abdul Aziz,Kampung Baru,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,366,0.0
578,1282,Wednesday,TMpoint Semarak,"Jalan Raja Muda Abdul Aziz,Kampung Baru,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,300,0.0
579,1282,Sunday,TMpoint Semarak,"Jalan Raja Muda Abdul Aziz,Kampung Baru,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,0,1.0
580,1282,Saturday,TMpoint Semarak,"Jalan Raja Muda Abdul Aziz,Kampung Baru,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,0,1.0
581,1300,Saturday,AEON KUCHING,"Lorong Permata 3,Min Chu Garden,Kuching,Sarawak",Sarawak,832,1.0
582,1300,Sunday,AEON KUCHING,"Lorong Permata 3,Min Chu Garden,Kuching,Sarawak",Sarawak,822,1.0
583,1300,Thursday,AEON KUCHING,"Lorong Permata 3,Min Chu Garden,Kuching,Sarawak",Sarawak,704,0.0
584,1300,Friday,AEON KUCHING,"Lorong Permata 3,Min Chu Garden,Kuching,Sarawak",Sarawak,628,0.0
585,1300,Tuesday,AEON KUCHING,"Lorong Permata 3,Min Chu Garden,Kuching,Sarawak",Sarawak,622,0.0
586,1300,Wednesday,AEON KUCHING,"Lorong Permata 3,Min Chu Garden,Kuching,Sarawak",Sarawak,611,0.0
587,1300,Monday,AEON KUCHING,"Lorong Permata 3,Min Chu Garden,Kuching,Sarawak",Sarawak,580,0.0
588,1301,Tuesday,LRT WANGSA MAJU,"Jalan 19/27b,Desa Setapak,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,440,0.0
589,1301,Thursday,LRT WANGSA MAJU,"Jalan 19/27b,Desa Setapak,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,432,0.0
590,1301,Monday,LRT WANGSA MAJU,"Jalan 19/27b,Desa Setapak,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,421,0.0
591,1301,Wednesday,LRT WANGSA MAJU,"Jalan 19/27b,Desa Setapak,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,395,0.0
592,1301,Friday,LRT WANGSA MAJU,"Jalan 19/27b,Desa Setapak,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,358,0.0
593,1301,Saturday,LRT WANGSA MAJU,"Jalan 19/27b,Desa Setapak,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,342,1.0
594,1301,Sunday,LRT WANGSA MAJU,"Jalan 19/27b,Desa Setapak,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur",Wilayah Persekutuan Kuala Lumpur,340,1.0
595,1302,Saturday,ONE UTAMA,"Lebuh Bandar Utama,Bandar Utama,Petaling Jaya,Selangor",Selangor,918,1.0
596,1302,Sunday,ONE UTAMA,"Lebuh Bandar Utama,Bandar Utama,Petaling Jaya,Selangor",Selangor,877,1.0
597,1302,Thursday,ONE UTAMA,"Lebuh Bandar Utama,Bandar Utama,Petaling Jaya,Selangor",Selangor,796,0.0
598,1302,Wednesday,ONE UTAMA,"Lebuh Bandar Utama,Bandar Utama,Petaling Jaya,Selangor",Selangor,737,0.0
599,1302,Friday,ONE UTAMA,"Lebuh Bandar Utama,Bandar Utama,Petaling Jaya,Selangor",Selangor,722,0.0
600,1302,Tuesday,ONE UTAMA,"Lebuh Bandar Utama,Bandar Utama,Petaling Jaya,Selangor",Selangor,712,0.0
601,1302,Monday,ONE UTAMA,"Lebuh Bandar Utama,Bandar Utama,Petaling Jaya,Selangor",Selangor,688,0.0
602,1303,Saturday,BINTANG MEGAMALL,"Jalan Miri Pujut,Bintang Jaya,Miri,Sarawak",Sarawak,820,1.0
603,1303,Sunday,BINTANG MEGAMALL,"Jalan Miri Pujut,Bintang Jaya,Miri,Sarawak",Sarawak,799,1.0
604,1303,Thursday,BINTANG MEGAMALL,"Jalan Miri Pujut,Bintang Jaya,Miri,Sarawak",Sarawak,728,0.0
605,1303,Friday,BINTANG MEGAMALL,"Jalan Miri Pujut,Bintang Jaya,Miri,Sarawak",Sarawak,697,0.0
606,1303,Wednesday,BINTANG MEGAMALL,"Jalan Miri Pujut,Bintang Jaya,Miri,Sarawak",Sarawak,681,0.0
607,1303,Tuesday,BINTANG MEGAMALL,"Jalan Miri Pujut,Bintang Jaya,Miri,Sarawak",Sarawak,673,0.0
608,1303,Monday,BINTANG MEGAMALL,"Jalan Miri Pujut,Bintang Jaya,Miri,Sarawak",Sarawak,659,0.0
609,1304,Sunday,MYDIN BUKIT MERTAJAM,"Jalan Baru,Perai,Pulau Pinang",Pulau Pinang,896,1.0
610,1304,Saturday,MYDIN BUKIT MERTAJAM,"Jalan Baru,Perai,Pulau Pinang",Pulau Pinang,780,1.0
611,1304,Thursday,MYDIN BUKIT MERTAJAM,"Jalan Baru,Perai,Pulau Pinang",Pulau Pinang,607,0.0
612,1304,Wednesday,MYDIN BUKIT MERTAJAM,"Jalan Baru,Perai,Pulau Pinang",Pulau Pinang,559,0.0
613,1304,Monday,MYDIN BUKIT MERTAJAM,"Jalan Baru,Perai,Pulau Pinang",Pulau Pinang,558,0.0
614,1304,Tuesday,MYDIN BUKIT MERTAJAM,"Jalan Baru,Perai,Pulau Pinang",Pulau Pinang,554,0.0
615,1304,Friday,MYDIN BUKIT MERTAJAM,"Jalan Baru,Perai,Pulau Pinang",Pulau Pinang,538,0.0
616,1305,Wednesday,SOUTH CITY PLAZA SERI KEMBANGAN,"Persiaran Serdang Perdana,Taman Serdang Perdana,Seri Kembangan,Selangor",Selangor,859,0.0
617,1305,Thursday,SOUTH CITY PLAZA SERI KEMBANGAN,"Persiaran Serdang Perdana,Taman Serdang Perdana,Seri Kembangan,Selangor",Selangor,857,0.0
618,1305,Tuesday,SOUTH CITY PLAZA SERI KEMBANGAN,"Persiaran Serdang Perdana,Taman Serdang Perdana,Seri Kembangan,Selangor",Selangor,812,0.0
619,1305,Saturday,SOUTH CITY PLAZA SERI KEMBANGAN,"Persiaran Serdang Perdana,Taman Serdang Perdana,Seri Kembangan,Selangor",Selangor,801,1.0
620,1305,Friday,SOUTH CITY PLAZA SERI KEMBANGAN,"Persiaran Serdang Perdana,Taman Serdang Perdana,Seri Kembangan,Selangor",Selangor,723,0.0
